ExtractionMethod;Reduction;Classification;Metodo;Fold;Components;ACC2;ACC
EfficientNetB3;UMAP;Logistic;EfficientNetB3_UMAP_150_Logistic;10;150;76,4706;0,7647
EfficientNetB3;UMAP;RandomForest;EfficientNetB3_UMAP_150_RandomForest;1;150;94,2857;0,9429
EfficientNetB3;UMAP;RandomForest;EfficientNetB3_UMAP_150_RandomForest;2;150;80;0,8
EfficientNetB3;UMAP;RandomForest;EfficientNetB3_UMAP_150_RandomForest;3;150;85,2941;0,8529
EfficientNetB3;UMAP;RandomForest;EfficientNetB3_UMAP_150_RandomForest;4;150;85,2941;0,8529
EfficientNetB3;UMAP;RandomForest;EfficientNetB3_UMAP_150_RandomForest;5;150;91,1765;0,9118
EfficientNetB3;UMAP;RandomForest;EfficientNetB3_UMAP_150_RandomForest;6;150;91,1765;0,9118
EfficientNetB3;UMAP;RandomForest;EfficientNetB3_UMAP_150_RandomForest;7;150;82,3529;0,8235
EfficientNetB3;UMAP;RandomForest;EfficientNetB3_UMAP_150_RandomForest;8;150;88,2353;0,8824
EfficientNetB3;UMAP;RandomForest;EfficientNetB3_UMAP_150_RandomForest;9;150;88,2353;0,8824
EfficientNetB3;UMAP;RandomForest;EfficientNetB3_UMAP_150_RandomForest;10;150;85,2941;0,8529
EfficientNetB3;UMAP;Adaboost;EfficientNetB3_UMAP_150_Adaboost;1;150;85,7143;0,8571
EfficientNetB3;UMAP;Adaboost;EfficientNetB3_UMAP_150_Adaboost;2;150;77,1429;0,7714
EfficientNetB3;UMAP;Adaboost;EfficientNetB3_UMAP_150_Adaboost;3;150;82,3529;0,8235
EfficientNetB3;UMAP;Adaboost;EfficientNetB3_UMAP_150_Adaboost;4;150;88,2353;0,8824
EfficientNetB3;UMAP;Adaboost;EfficientNetB3_UMAP_150_Adaboost;5;150;88,2353;0,8824
EfficientNetB3;UMAP;Adaboost;EfficientNetB3_UMAP_150_Adaboost;6;150;88,2353;0,8824
EfficientNetB3;UMAP;Adaboost;EfficientNetB3_UMAP_150_Adaboost;7;150;79,4118;0,7941
EfficientNetB3;UMAP;Adaboost;EfficientNetB3_UMAP_150_Adaboost;8;150;79,4118;0,7941
EfficientNetB3;UMAP;Adaboost;EfficientNetB3_UMAP_150_Adaboost;9;150;82,3529;0,8235
EfficientNetB3;UMAP;Adaboost;EfficientNetB3_UMAP_150_Adaboost;10;150;79,4118;0,7941
EfficientNetB3;UMAP;Gaussian;EfficientNetB3_UMAP_150_Gaussian;1;150;80;0,8
EfficientNetB3;UMAP;Gaussian;EfficientNetB3_UMAP_150_Gaussian;2;150;77,1429;0,7714
EfficientNetB3;UMAP;Gaussian;EfficientNetB3_UMAP_150_Gaussian;3;150;67,6471;0,6765
EfficientNetB3;UMAP;Gaussian;EfficientNetB3_UMAP_150_Gaussian;4;150;76,4706;0,7647
EfficientNetB3;UMAP;Gaussian;EfficientNetB3_UMAP_150_Gaussian;5;150;73,5294;0,7353
EfficientNetB3;UMAP;Gaussian;EfficientNetB3_UMAP_150_Gaussian;6;150;70,5882;0,7059
EfficientNetB3;UMAP;Gaussian;EfficientNetB3_UMAP_150_Gaussian;7;150;70,5882;0,7059
EfficientNetB3;UMAP;Gaussian;EfficientNetB3_UMAP_150_Gaussian;8;150;70,5882;0,7059
EfficientNetB3;UMAP;Gaussian;EfficientNetB3_UMAP_150_Gaussian;9;150;67,6471;0,6765
EfficientNetB3;UMAP;Gaussian;EfficientNetB3_UMAP_150_Gaussian;10;150;70,5882;0,7059
Xception;PCA;J48;Xception_PCA_150_J48;1;150;71,4286;0,7143
Xception;PCA;J48;Xception_PCA_150_J48;2;150;71,4286;0,7143
Xception;PCA;J48;Xception_PCA_150_J48;3;150;82,3529;0,8235
Xception;PCA;J48;Xception_PCA_150_J48;4;150;70,5882;0,7059
Xception;PCA;J48;Xception_PCA_150_J48;5;150;70,5882;0,7059
Xception;PCA;J48;Xception_PCA_150_J48;6;150;64,7059;0,6471
Xception;PCA;J48;Xception_PCA_150_J48;7;150;73,5294;0,7353
Xception;PCA;J48;Xception_PCA_150_J48;8;150;73,5294;0,7353
Xception;PCA;J48;Xception_PCA_150_J48;9;150;67,6471;0,6765
Xception;PCA;J48;Xception_PCA_150_J48;10;150;61,7647;0,6176
Xception;PCA;RBF;Xception_PCA_150_RBF;1;150;74,2857;0,7429
Xception;PCA;RBF;Xception_PCA_150_RBF;2;150;94,2857;0,9429
Xception;PCA;RBF;Xception_PCA_150_RBF;3;150;88,2353;0,8824
Xception;PCA;RBF;Xception_PCA_150_RBF;4;150;85,2941;0,8529
Xception;PCA;RBF;Xception_PCA_150_RBF;5;150;94,1176;0,9412
Xception;PCA;RBF;Xception_PCA_150_RBF;6;150;91,1765;0,9118
Xception;PCA;RBF;Xception_PCA_150_RBF;7;150;91,1765;0,9118
Xception;PCA;RBF;Xception_PCA_150_RBF;8;150;88,2353;0,8824
Xception;PCA;RBF;Xception_PCA_150_RBF;9;150;91,1765;0,9118
Xception;PCA;RBF;Xception_PCA_150_RBF;10;150;88,2353;0,8824
Xception;PCA;LinearSVM;Xception_PCA_150_LinearSVM;1;150;77,1429;0,7714
Xception;PCA;LinearSVM;Xception_PCA_150_LinearSVM;2;150;71,4286;0,7143
Xception;PCA;LinearSVM;Xception_PCA_150_LinearSVM;3;150;91,1765;0,9118
Xception;PCA;LinearSVM;Xception_PCA_150_LinearSVM;4;150;85,2941;0,8529
Xception;PCA;LinearSVM;Xception_PCA_150_LinearSVM;5;150;82,3529;0,8235
Xception;PCA;LinearSVM;Xception_PCA_150_LinearSVM;6;150;88,2353;0,8824
Xception;PCA;LinearSVM;Xception_PCA_150_LinearSVM;7;150;94,1176;0,9412
Xception;PCA;LinearSVM;Xception_PCA_150_LinearSVM;8;150;82,3529;0,8235
Xception;PCA;LinearSVM;Xception_PCA_150_LinearSVM;9;150;76,4706;0,7647
Xception;PCA;LinearSVM;Xception_PCA_150_LinearSVM;10;150;88,2353;0,8824
Xception;PCA;MLP;Xception_PCA_150_MLP;1;150;74,2857;0,7429
Xception;PCA;MLP;Xception_PCA_150_MLP;2;150;74,2857;0,7429
Xception;PCA;MLP;Xception_PCA_150_MLP;3;150;88,2353;0,8824
Xception;PCA;MLP;Xception_PCA_150_MLP;4;150;88,2353;0,8824
Xception;PCA;MLP;Xception_PCA_150_MLP;5;150;91,1765;0,9118
Xception;PCA;MLP;Xception_PCA_150_MLP;6;150;70,5882;0,7059
Xception;PCA;MLP;Xception_PCA_150_MLP;7;150;79,4118;0,7941
Xception;PCA;MLP;Xception_PCA_150_MLP;8;150;79,4118;0,7941
Xception;PCA;MLP;Xception_PCA_150_MLP;9;150;85,2941;0,8529
Xception;PCA;MLP;Xception_PCA_150_MLP;10;150;79,4118;0,7941
Xception;PCA;Logistic;Xception_PCA_150_Logistic;1;150;82,8571;0,8286
Xception;PCA;Logistic;Xception_PCA_150_Logistic;2;150;74,2857;0,7429
Xception;PCA;Logistic;Xception_PCA_150_Logistic;3;150;94,1176;0,9412
Xception;PCA;Logistic;Xception_PCA_150_Logistic;4;150;85,2941;0,8529
Xception;PCA;Logistic;Xception_PCA_150_Logistic;5;150;85,2941;0,8529
Xception;PCA;Logistic;Xception_PCA_150_Logistic;6;150;91,1765;0,9118
Xception;PCA;Logistic;Xception_PCA_150_Logistic;7;150;91,1765;0,9118
Xception;PCA;Logistic;Xception_PCA_150_Logistic;8;150;85,2941;0,8529
Xception;PCA;Logistic;Xception_PCA_150_Logistic;9;150;79,4118;0,7941
Xception;PCA;Logistic;Xception_PCA_150_Logistic;10;150;88,2353;0,8824
Xception;PCA;RandomForest;Xception_PCA_150_RandomForest;1;150;68,5714;0,6857
Xception;PCA;RandomForest;Xception_PCA_150_RandomForest;2;150;88,5714;0,8857
Xception;PCA;RandomForest;Xception_PCA_150_RandomForest;3;150;85,2941;0,8529
Xception;PCA;RandomForest;Xception_PCA_150_RandomForest;4;150;79,4118;0,7941
Xception;PCA;RandomForest;Xception_PCA_150_RandomForest;5;150;91,1765;0,9118
Xception;PCA;RandomForest;Xception_PCA_150_RandomForest;6;150;88,2353;0,8824
Xception;PCA;RandomForest;Xception_PCA_150_RandomForest;7;150;70,5882;0,7059
Xception;PCA;RandomForest;Xception_PCA_150_RandomForest;8;150;79,4118;0,7941
Xception;PCA;RandomForest;Xception_PCA_150_RandomForest;9;150;76,4706;0,7647
Xception;PCA;RandomForest;Xception_PCA_150_RandomForest;10;150;70,5882;0,7059
Xception;PCA;Adaboost;Xception_PCA_150_Adaboost;1;150;62,8571;0,6286
Xception;PCA;Adaboost;Xception_PCA_150_Adaboost;2;150;82,8571;0,8286
Xception;PCA;Adaboost;Xception_PCA_150_Adaboost;3;150;79,4118;0,7941
Xception;PCA;Adaboost;Xception_PCA_150_Adaboost;4;150;67,6471;0,6765
Xception;PCA;Adaboost;Xception_PCA_150_Adaboost;5;150;88,2353;0,8824
Xception;PCA;Adaboost;Xception_PCA_150_Adaboost;6;150;88,2353;0,8824
Xception;PCA;Adaboost;Xception_PCA_150_Adaboost;7;150;82,3529;0,8235
Xception;PCA;Adaboost;Xception_PCA_150_Adaboost;8;150;85,2941;0,8529
Xception;PCA;Adaboost;Xception_PCA_150_Adaboost;9;150;73,5294;0,7353
Xception;PCA;Adaboost;Xception_PCA_150_Adaboost;10;150;85,2941;0,8529
Xception;PCA;Gaussian;Xception_PCA_150_Gaussian;1;150;68,5714;0,6857
Xception;PCA;Gaussian;Xception_PCA_150_Gaussian;2;150;74,2857;0,7429
Xception;PCA;Gaussian;Xception_PCA_150_Gaussian;3;150;70,5882;0,7059
Xception;PCA;Gaussian;Xception_PCA_150_Gaussian;4;150;61,7647;0,6176
Xception;PCA;Gaussian;Xception_PCA_150_Gaussian;5;150;70,5882;0,7059
Xception;PCA;Gaussian;Xception_PCA_150_Gaussian;6;150;64,7059;0,6471
Xception;PCA;Gaussian;Xception_PCA_150_Gaussian;7;150;70,5882;0,7059
Xception;PCA;Gaussian;Xception_PCA_150_Gaussian;8;150;70,5882;0,7059
Xception;PCA;Gaussian;Xception_PCA_150_Gaussian;9;150;70,5882;0,7059
Xception;PCA;Gaussian;Xception_PCA_150_Gaussian;10;150;55,8824;0,5588
Xception;UMAP;J48;Xception_UMAP_150_J48;1;150;71,4286;0,7143
Xception;UMAP;J48;Xception_UMAP_150_J48;2;150;80;0,8
Xception;UMAP;J48;Xception_UMAP_150_J48;3;150;79,4118;0,7941
Xception;UMAP;J48;Xception_UMAP_150_J48;4;150;82,3529;0,8235
Xception;UMAP;J48;Xception_UMAP_150_J48;5;150;73,5294;0,7353
Xception;UMAP;J48;Xception_UMAP_150_J48;6;150;85,2941;0,8529
Xception;UMAP;J48;Xception_UMAP_150_J48;7;150;76,4706;0,7647
Xception;UMAP;J48;Xception_UMAP_150_J48;8;150;73,5294;0,7353
Xception;UMAP;J48;Xception_UMAP_150_J48;9;150;79,4118;0,7941
Xception;UMAP;J48;Xception_UMAP_150_J48;10;150;82,3529;0,8235
Xception;UMAP;RBF;Xception_UMAP_150_RBF;1;150;60;0,6
Xception;UMAP;RBF;Xception_UMAP_150_RBF;2;150;45,7143;0,4571
Xception;UMAP;RBF;Xception_UMAP_150_RBF;3;150;55,8824;0,5588
Xception;UMAP;RBF;Xception_UMAP_150_RBF;4;150;67,6471;0,6765
Xception;UMAP;RBF;Xception_UMAP_150_RBF;5;150;58,8235;0,5882
Xception;UMAP;RBF;Xception_UMAP_150_RBF;6;150;67,6471;0,6765
Xception;UMAP;RBF;Xception_UMAP_150_RBF;7;150;67,6471;0,6765
Xception;UMAP;RBF;Xception_UMAP_150_RBF;8;150;73,5294;0,7353
Xception;UMAP;RBF;Xception_UMAP_150_RBF;9;150;50;0,5
Xception;UMAP;RBF;Xception_UMAP_150_RBF;10;150;64,7059;0,6471
Xception;UMAP;LinearSVM;Xception_UMAP_150_LinearSVM;1;150;65,7143;0,6571
Xception;UMAP;LinearSVM;Xception_UMAP_150_LinearSVM;2;150;77,1429;0,7714
Xception;UMAP;LinearSVM;Xception_UMAP_150_LinearSVM;3;150;58,8235;0,5882
Xception;UMAP;LinearSVM;Xception_UMAP_150_LinearSVM;4;150;76,4706;0,7647
Xception;UMAP;LinearSVM;Xception_UMAP_150_LinearSVM;5;150;64,7059;0,6471
Xception;UMAP;LinearSVM;Xception_UMAP_150_LinearSVM;6;150;73,5294;0,7353
Xception;UMAP;LinearSVM;Xception_UMAP_150_LinearSVM;7;150;73,5294;0,7353
Xception;UMAP;LinearSVM;Xception_UMAP_150_LinearSVM;8;150;70,5882;0,7059
Xception;UMAP;LinearSVM;Xception_UMAP_150_LinearSVM;9;150;52,9412;0,5294
Xception;UMAP;LinearSVM;Xception_UMAP_150_LinearSVM;10;150;70,5882;0,7059
Xception;UMAP;MLP;Xception_UMAP_150_MLP;1;150;65,7143;0,6571
Xception;UMAP;MLP;Xception_UMAP_150_MLP;2;150;42,8571;0,4286
Xception;UMAP;MLP;Xception_UMAP_150_MLP;3;150;38,2353;0,3824
Xception;UMAP;MLP;Xception_UMAP_150_MLP;4;150;58,8235;0,5882
Xception;UMAP;MLP;Xception_UMAP_150_MLP;5;150;61,7647;0,6176
Xception;UMAP;MLP;Xception_UMAP_150_MLP;6;150;61,7647;0,6176
Xception;UMAP;MLP;Xception_UMAP_150_MLP;7;150;73,5294;0,7353
Xception;UMAP;MLP;Xception_UMAP_150_MLP;8;150;52,9412;0,5294
Xception;UMAP;MLP;Xception_UMAP_150_MLP;9;150;52,9412;0,5294
Xception;UMAP;MLP;Xception_UMAP_150_MLP;10;150;55,8824;0,5588
Xception;UMAP;Logistic;Xception_UMAP_150_Logistic;1;150;71,4286;0,7143
Xception;UMAP;Logistic;Xception_UMAP_150_Logistic;2;150;80;0,8
Xception;UMAP;Logistic;Xception_UMAP_150_Logistic;3;150;61,7647;0,6176
Xception;UMAP;Logistic;Xception_UMAP_150_Logistic;4;150;76,4706;0,7647
Xception;UMAP;Logistic;Xception_UMAP_150_Logistic;5;150;70,5882;0,7059
Xception;UMAP;Logistic;Xception_UMAP_150_Logistic;6;150;73,5294;0,7353
Xception;UMAP;Logistic;Xception_UMAP_150_Logistic;7;150;76,4706;0,7647
Xception;UMAP;Logistic;Xception_UMAP_150_Logistic;8;150;85,2941;0,8529
Xception;UMAP;Logistic;Xception_UMAP_150_Logistic;9;150;61,7647;0,6176
Xception;UMAP;Logistic;Xception_UMAP_150_Logistic;10;150;70,5882;0,7059
Xception;UMAP;RandomForest;Xception_UMAP_150_RandomForest;1;150;80;0,8
Xception;UMAP;RandomForest;Xception_UMAP_150_RandomForest;2;150;85,7143;0,8571
Xception;UMAP;RandomForest;Xception_UMAP_150_RandomForest;3;150;82,3529;0,8235
Xception;UMAP;RandomForest;Xception_UMAP_150_RandomForest;4;150;79,4118;0,7941
Xception;UMAP;RandomForest;Xception_UMAP_150_RandomForest;5;150;79,4118;0,7941
Xception;UMAP;RandomForest;Xception_UMAP_150_RandomForest;6;150;79,4118;0,7941
Xception;UMAP;RandomForest;Xception_UMAP_150_RandomForest;7;150;76,4706;0,7647
Xception;UMAP;RandomForest;Xception_UMAP_150_RandomForest;8;150;79,4118;0,7941
Xception;UMAP;RandomForest;Xception_UMAP_150_RandomForest;9;150;88,2353;0,8824
Xception;UMAP;RandomForest;Xception_UMAP_150_RandomForest;10;150;88,2353;0,8824
Xception;UMAP;Adaboost;Xception_UMAP_150_Adaboost;1;150;82,8571;0,8286
Xception;UMAP;Adaboost;Xception_UMAP_150_Adaboost;2;150;82,8571;0,8286
Xception;UMAP;Adaboost;Xception_UMAP_150_Adaboost;3;150;73,5294;0,7353
Xception;UMAP;Adaboost;Xception_UMAP_150_Adaboost;4;150;82,3529;0,8235
Xception;UMAP;Adaboost;Xception_UMAP_150_Adaboost;5;150;82,3529;0,8235
Xception;UMAP;Adaboost;Xception_UMAP_150_Adaboost;6;150;85,2941;0,8529
Xception;UMAP;Adaboost;Xception_UMAP_150_Adaboost;7;150;79,4118;0,7941
Xception;UMAP;Adaboost;Xception_UMAP_150_Adaboost;8;150;88,2353;0,8824
Xception;UMAP;Adaboost;Xception_UMAP_150_Adaboost;9;150;85,2941;0,8529
Xception;UMAP;Adaboost;Xception_UMAP_150_Adaboost;10;150;70,5882;0,7059
Xception;UMAP;Gaussian;Xception_UMAP_150_Gaussian;1;150;74,2857;0,7429
Xception;UMAP;Gaussian;Xception_UMAP_150_Gaussian;2;150;80;0,8
Xception;UMAP;Gaussian;Xception_UMAP_150_Gaussian;3;150;67,6471;0,6765
Xception;UMAP;Gaussian;Xception_UMAP_150_Gaussian;4;150;82,3529;0,8235
Xception;UMAP;Gaussian;Xception_UMAP_150_Gaussian;5;150;64,7059;0,6471
Xception;UMAP;Gaussian;Xception_UMAP_150_Gaussian;6;150;82,3529;0,8235
Xception;UMAP;Gaussian;Xception_UMAP_150_Gaussian;7;150;79,4118;0,7941
Xception;UMAP;Gaussian;Xception_UMAP_150_Gaussian;8;150;79,4118;0,7941
Xception;UMAP;Gaussian;Xception_UMAP_150_Gaussian;9;150;73,5294;0,7353
Xception;UMAP;Gaussian;Xception_UMAP_150_Gaussian;10;150;79,4118;0,7941
VGG16;PCA;J48;VGG16_PCA_150_J48;1;150;71,4286;0,7143
VGG16;PCA;J48;VGG16_PCA_150_J48;2;150;82,8571;0,8286
VGG16;PCA;J48;VGG16_PCA_150_J48;3;150;79,4118;0,7941
VGG16;PCA;J48;VGG16_PCA_150_J48;4;150;79,4118;0,7941
VGG16;PCA;J48;VGG16_PCA_150_J48;5;150;79,4118;0,7941
VGG16;PCA;J48;VGG16_PCA_150_J48;6;150;82,3529;0,8235
VGG16;PCA;J48;VGG16_PCA_150_J48;7;150;64,7059;0,6471
VGG16;PCA;J48;VGG16_PCA_150_J48;8;150;82,3529;0,8235
VGG16;PCA;J48;VGG16_PCA_150_J48;9;150;67,6471;0,6765
VGG16;PCA;J48;VGG16_PCA_150_J48;10;150;64,7059;0,6471
VGG16;PCA;RBF;VGG16_PCA_150_RBF;1;150;80;0,8
VGG16;PCA;RBF;VGG16_PCA_150_RBF;2;150;82,8571;0,8286
VGG16;PCA;RBF;VGG16_PCA_150_RBF;3;150;91,1765;0,9118
VGG16;PCA;RBF;VGG16_PCA_150_RBF;4;150;82,3529;0,8235
VGG16;PCA;RBF;VGG16_PCA_150_RBF;5;150;79,4118;0,7941
VGG16;PCA;RBF;VGG16_PCA_150_RBF;6;150;88,2353;0,8824
VGG16;PCA;RBF;VGG16_PCA_150_RBF;7;150;91,1765;0,9118
VGG16;PCA;RBF;VGG16_PCA_150_RBF;8;150;82,3529;0,8235
VGG16;PCA;RBF;VGG16_PCA_150_RBF;9;150;88,2353;0,8824
VGG16;PCA;RBF;VGG16_PCA_150_RBF;10;150;85,2941;0,8529
VGG16;PCA;LinearSVM;VGG16_PCA_150_LinearSVM;1;150;74,2857;0,7429
VGG16;PCA;LinearSVM;VGG16_PCA_150_LinearSVM;2;150;80;0,8
VGG16;PCA;LinearSVM;VGG16_PCA_150_LinearSVM;3;150;85,2941;0,8529
VGG16;PCA;LinearSVM;VGG16_PCA_150_LinearSVM;4;150;79,4118;0,7941
VGG16;PCA;LinearSVM;VGG16_PCA_150_LinearSVM;5;150;82,3529;0,8235
VGG16;PCA;LinearSVM;VGG16_PCA_150_LinearSVM;6;150;82,3529;0,8235
VGG16;PCA;LinearSVM;VGG16_PCA_150_LinearSVM;7;150;79,4118;0,7941
VGG16;PCA;LinearSVM;VGG16_PCA_150_LinearSVM;8;150;88,2353;0,8824
VGG16;PCA;LinearSVM;VGG16_PCA_150_LinearSVM;9;150;76,4706;0,7647
VGG16;PCA;LinearSVM;VGG16_PCA_150_LinearSVM;10;150;82,3529;0,8235
VGG16;PCA;MLP;VGG16_PCA_150_MLP;1;150;74,2857;0,7429
VGG16;PCA;MLP;VGG16_PCA_150_MLP;2;150;68,5714;0,6857
VGG16;PCA;MLP;VGG16_PCA_150_MLP;3;150;85,2941;0,8529
VGG16;PCA;MLP;VGG16_PCA_150_MLP;4;150;58,8235;0,5882
VGG16;PCA;MLP;VGG16_PCA_150_MLP;5;150;64,7059;0,6471
VGG16;PCA;MLP;VGG16_PCA_150_MLP;6;150;64,7059;0,6471
VGG16;PCA;MLP;VGG16_PCA_150_MLP;7;150;76,4706;0,7647
VGG16;PCA;MLP;VGG16_PCA_150_MLP;8;150;70,5882;0,7059
VGG16;PCA;MLP;VGG16_PCA_150_MLP;9;150;70,5882;0,7059
VGG16;PCA;MLP;VGG16_PCA_150_MLP;10;150;88,2353;0,8824
VGG16;PCA;Logistic;VGG16_PCA_150_Logistic;1;150;77,1429;0,7714
VGG16;PCA;Logistic;VGG16_PCA_150_Logistic;2;150;82,8571;0,8286
VGG16;PCA;Logistic;VGG16_PCA_150_Logistic;3;150;85,2941;0,8529
VGG16;PCA;Logistic;VGG16_PCA_150_Logistic;4;150;79,4118;0,7941
VGG16;PCA;Logistic;VGG16_PCA_150_Logistic;5;150;79,4118;0,7941
VGG16;PCA;Logistic;VGG16_PCA_150_Logistic;6;150;82,3529;0,8235
VGG16;PCA;Logistic;VGG16_PCA_150_Logistic;7;150;79,4118;0,7941
VGG16;PCA;Logistic;VGG16_PCA_150_Logistic;8;150;88,2353;0,8824
VGG16;PCA;Logistic;VGG16_PCA_150_Logistic;9;150;82,3529;0,8235
VGG16;PCA;Logistic;VGG16_PCA_150_Logistic;10;150;85,2941;0,8529
VGG16;PCA;RandomForest;VGG16_PCA_150_RandomForest;1;150;68,5714;0,6857
VGG16;PCA;RandomForest;VGG16_PCA_150_RandomForest;2;150;80;0,8
VGG16;PCA;RandomForest;VGG16_PCA_150_RandomForest;3;150;91,1765;0,9118
VGG16;PCA;RandomForest;VGG16_PCA_150_RandomForest;4;150;82,3529;0,8235
VGG16;PCA;RandomForest;VGG16_PCA_150_RandomForest;5;150;67,6471;0,6765
VGG16;PCA;RandomForest;VGG16_PCA_150_RandomForest;6;150;76,4706;0,7647
VGG16;PCA;RandomForest;VGG16_PCA_150_RandomForest;7;150;76,4706;0,7647
VGG16;PCA;RandomForest;VGG16_PCA_150_RandomForest;8;150;82,3529;0,8235
VGG16;PCA;RandomForest;VGG16_PCA_150_RandomForest;9;150;76,4706;0,7647
VGG16;PCA;RandomForest;VGG16_PCA_150_RandomForest;10;150;82,3529;0,8235
VGG16;PCA;Adaboost;VGG16_PCA_150_Adaboost;1;150;77,1429;0,7714
VGG16;PCA;Adaboost;VGG16_PCA_150_Adaboost;2;150;80;0,8
VGG16;PCA;Adaboost;VGG16_PCA_150_Adaboost;3;150;94,1176;0,9412
VGG16;PCA;Adaboost;VGG16_PCA_150_Adaboost;4;150;85,2941;0,8529
VGG16;PCA;Adaboost;VGG16_PCA_150_Adaboost;5;150;76,4706;0,7647
VGG16;PCA;Adaboost;VGG16_PCA_150_Adaboost;6;150;91,1765;0,9118
VGG16;PCA;Adaboost;VGG16_PCA_150_Adaboost;7;150;76,4706;0,7647
VGG16;PCA;Adaboost;VGG16_PCA_150_Adaboost;8;150;85,2941;0,8529
VGG16;PCA;Adaboost;VGG16_PCA_150_Adaboost;9;150;85,2941;0,8529
VGG16;PCA;Adaboost;VGG16_PCA_150_Adaboost;10;150;82,3529;0,8235
VGG16;PCA;Gaussian;VGG16_PCA_150_Gaussian;1;150;57,1429;0,5714
VGG16;PCA;Gaussian;VGG16_PCA_150_Gaussian;2;150;68,5714;0,6857
VGG16;PCA;Gaussian;VGG16_PCA_150_Gaussian;3;150;70,5882;0,7059
VGG16;PCA;Gaussian;VGG16_PCA_150_Gaussian;4;150;64,7059;0,6471
VGG16;PCA;Gaussian;VGG16_PCA_150_Gaussian;5;150;52,9412;0,5294
VGG16;PCA;Gaussian;VGG16_PCA_150_Gaussian;6;150;70,5882;0,7059
VGG16;PCA;Gaussian;VGG16_PCA_150_Gaussian;7;150;67,6471;0,6765
VGG16;PCA;Gaussian;VGG16_PCA_150_Gaussian;8;150;67,6471;0,6765
VGG16;PCA;Gaussian;VGG16_PCA_150_Gaussian;9;150;79,4118;0,7941
VGG16;PCA;Gaussian;VGG16_PCA_150_Gaussian;10;150;55,8824;0,5588
VGG16;UMAP;J48;VGG16_UMAP_150_J48;1;150;65,7143;0,6571
VGG16;UMAP;J48;VGG16_UMAP_150_J48;2;150;65,7143;0,6571
VGG16;UMAP;J48;VGG16_UMAP_150_J48;3;150;70,5882;0,7059
VGG16;UMAP;J48;VGG16_UMAP_150_J48;4;150;55,8824;0,5588
VGG16;UMAP;J48;VGG16_UMAP_150_J48;5;150;64,7059;0,6471
VGG16;UMAP;J48;VGG16_UMAP_150_J48;6;150;58,8235;0,5882
VGG16;UMAP;J48;VGG16_UMAP_150_J48;7;150;61,7647;0,6176
VGG16;UMAP;J48;VGG16_UMAP_150_J48;8;150;58,8235;0,5882
VGG16;UMAP;J48;VGG16_UMAP_150_J48;9;150;55,8824;0,5588
VGG16;UMAP;J48;VGG16_UMAP_150_J48;10;150;64,7059;0,6471
VGG16;UMAP;RBF;VGG16_UMAP_150_RBF;1;150;42,8571;0,4286
VGG16;UMAP;RBF;VGG16_UMAP_150_RBF;2;150;34,2857;0,3429
VGG16;UMAP;RBF;VGG16_UMAP_150_RBF;3;150;50;0,5
VGG16;UMAP;RBF;VGG16_UMAP_150_RBF;4;150;58,8235;0,5882
VGG16;UMAP;RBF;VGG16_UMAP_150_RBF;5;150;50;0,5
VGG16;UMAP;RBF;VGG16_UMAP_150_RBF;6;150;52,9412;0,5294
VGG16;UMAP;RBF;VGG16_UMAP_150_RBF;7;150;50;0,5
VGG16;UMAP;RBF;VGG16_UMAP_150_RBF;8;150;52,9412;0,5294
VGG16;UMAP;RBF;VGG16_UMAP_150_RBF;9;150;35,2941;0,3529
VGG16;UMAP;RBF;VGG16_UMAP_150_RBF;10;150;55,8824;0,5588
VGG16;UMAP;LinearSVM;VGG16_UMAP_150_LinearSVM;1;150;60;0,6
VGG16;UMAP;LinearSVM;VGG16_UMAP_150_LinearSVM;2;150;45,7143;0,4571
VGG16;UMAP;LinearSVM;VGG16_UMAP_150_LinearSVM;3;150;70,5882;0,7059
VGG16;UMAP;LinearSVM;VGG16_UMAP_150_LinearSVM;4;150;70,5882;0,7059
VGG16;UMAP;LinearSVM;VGG16_UMAP_150_LinearSVM;5;150;64,7059;0,6471
VGG16;UMAP;LinearSVM;VGG16_UMAP_150_LinearSVM;6;150;70,5882;0,7059
VGG16;UMAP;LinearSVM;VGG16_UMAP_150_LinearSVM;7;150;64,7059;0,6471
VGG16;UMAP;LinearSVM;VGG16_UMAP_150_LinearSVM;8;150;67,6471;0,6765
VGG16;UMAP;LinearSVM;VGG16_UMAP_150_LinearSVM;9;150;61,7647;0,6176
VGG16;UMAP;LinearSVM;VGG16_UMAP_150_LinearSVM;10;150;64,7059;0,6471
VGG16;UMAP;MLP;VGG16_UMAP_150_MLP;1;150;42,8571;0,4286
VGG16;UMAP;MLP;VGG16_UMAP_150_MLP;2;150;34,2857;0,3429
VGG16;UMAP;MLP;VGG16_UMAP_150_MLP;3;150;41,1765;0,4118
VGG16;UMAP;MLP;VGG16_UMAP_150_MLP;4;150;50;0,5
VGG16;UMAP;MLP;VGG16_UMAP_150_MLP;5;150;61,7647;0,6176
VGG16;UMAP;MLP;VGG16_UMAP_150_MLP;6;150;58,8235;0,5882
VGG16;UMAP;MLP;VGG16_UMAP_150_MLP;7;150;52,9412;0,5294
VGG16;UMAP;MLP;VGG16_UMAP_150_MLP;8;150;52,9412;0,5294
VGG16;UMAP;MLP;VGG16_UMAP_150_MLP;9;150;35,2941;0,3529
VGG16;UMAP;MLP;VGG16_UMAP_150_MLP;10;150;44,1176;0,4412
